text,label,source
Averages end flat,neutral,twitter_financial
Averages end flat https://t.co/xh9sdQjikB,neutral,twitter_financial
Before the Open https://t.co/1rqW1xDqPE,neutral,twitter_financial
Bloomberg's Bill Maloney watches S&P 500 technicals as markets digest a slew of trade headlines… https://t.co/EqORZgVQbw,neutral,twitter_financial
Can The Record Highs In U.S. Stocks Last?,neutral,twitter_financial
"CEE MARKETS-Currencies weaker, stocks grind higher amid U.S.-China trade hope",neutral,twitter_financial
"China market opens, Iowa caucuses, Alphabet earnings: 3 things to watch for on Monday https://t.co/nZDp3smBbK",neutral,twitter_financial
"Consumer Next Shoe To Drop As Wall Street Ignores Data ""Decelerating Hard"" https://t.co/yMxGcUbAt5",neutral,twitter_financial
"Coronavirus update: China toll skyrockets, but markets calm amid government cash infusion",neutral,twitter_financial
DASAN Zhone : Risk parameters change on Derivatives Market during Holidays on foreign exchanges #DASANZhone #Stock… https://t.co/uFkBLnPo3s,neutral,twitter_financial
"Dow futures up 5 points, or less than 0.1%; S&P 500 down 2 points, or 0.1%",neutral,twitter_financial
Dow Jones News: Microsoft Reveals Next Xbox; Apple Avoids Tariffs,neutral,twitter_financial
Dow Jones Today: A Trade-Induced Hangover,neutral,twitter_financial
"Dow Tags 28k, Dumps In Catch-Down To Bonds, Gold https://t.co/eOvBhIcH7B",neutral,twitter_financial
Europe has the longest trading hours among major stock markets—some two hours longer than the U.S. https://t.co/OtvJdYEqoR,neutral,twitter_financial
General Announcement::AIMS APAC REIT secures 12-year Master Lease with its largest tenant ... #SingaporeExchange… https://t.co/SEvz80TbIN,neutral,twitter_financial
"General Announcement::Announcement by Associated Company, First Sponsor Group Limited #CityDevelopments #Stock… https://t.co/M0Z9Zi6VI6",neutral,twitter_financial
General Announcement::ENTRY INTO A SUPPLEMENTAL DEED IN RELATION TO DC1 #SingaporeExchange #Stock #MarketScreener… https://t.co/FbOamR7PDT,neutral,twitter_financial
General Announcement::Immediate Report - updated rating report (Midroog) #SingaporeExchange #Stock #MarketScreener… https://t.co/fAUcb1cjQV,neutral,twitter_financial
General Announcement::LOAN FACILITY OBTAINED BY KEPPEL PACIFIC OAK US REIT #SingaporeExchange #Stock… https://t.co/MGjSiYEQK6,neutral,twitter_financial
General Announcement::Melco Resorts Finance Announces Proposed Senior Notes Offering #SingaporeExchange #Stock… https://t.co/8tIoYSk4oM,neutral,twitter_financial
General Announcement::Monthly Valuation of Assets and Utilisation of Cash #SingaporeExchange #Stock #MarketScreener… https://t.co/ceKi3BXPZ4,neutral,twitter_financial
General Announcement::Sasseur REIT will be included in FTSE EPRA Nareit Global Emerging In... #SingaporeExchange… https://t.co/hYBpfL3Wkw,neutral,twitter_financial
"General Announcement::SIIC Environment to Build 3,800 tonnes per day Waste Treatment Proje... #SIIC #Stock… https://t.co/OzKMWezAnp",neutral,twitter_financial
GLOBAL MARKETS-Asian shares mixed as wait goes on for elusive U.S.-China trade deal,neutral,twitter_financial
Global shares cautious ahead of US jobs data report,neutral,twitter_financial
Here's what happened to the stock market on Monday,neutral,twitter_financial
Here's what happened to the stock market on Tuesday,neutral,twitter_financial
"India's NAFED tenders to purchase 100,000 tonnes corn",neutral,twitter_financial
Inflows with a capital I: The S&P 500 fund took in $11 billion in March https://t.co/kTk0dimVl4,neutral,twitter_financial
"Japan Exchange : Feb. 10, 2020 OSE Deletion of Component Issues for the TSE Mothers Index ... #JapanExchange… https://t.co/9qNtBBch4v",neutral,twitter_financial
Leveraged ETF Decays - Update. Get more updates here: https://t.co/WIdIm2w4Wv #business #finance #trading,neutral,twitter_financial
London Stock Exchange : ALLERGAN PLC #LondonStockExchange #Stock #MarketScreener https://t.co/TJKXaJyPaQ https://t.co/fbl4KXRy9F,neutral,twitter_financial
London Stock Exchange : Cleansing Notice #LondonStockExchange #Stock #MarketScreener https://t.co/RHuUGxiLJs https://t.co/oSk2zYY3ns,neutral,twitter_financial
London Stock Exchange : Disclosure Table #LondonStockExchange #Stock #MarketScreener https://t.co/lyWcd2pDeg https://t.co/636ZdNiJ9c,neutral,twitter_financial
London Stock Exchange : Early Redemption #LondonStockExchange #Stock #MarketScreener https://t.co/6cFHJ3Ev4H https://t.co/F4jHwOXNUq,neutral,twitter_financial
London Stock Exchange : Form 8.3 -  #LondonStockExchange #Stock #MarketScreener https://t.co/T6RyzZ5NYM https://t.co/luERmBW1OG,neutral,twitter_financial
London Stock Exchange : Form 8.3 - Replacement of ABBVIE INC. #LondonStockExchange #Stock #MarketScreener… https://t.co/dLdLyreVih,neutral,twitter_financial
London Stock Exchange : Form 8.3 - Replacement of ALLERGAN PLC #LondonStockExchange #Stock #MarketScreener… https://t.co/uGV2vlER0j,neutral,twitter_financial
London Stock Exchange : Notice of Event of Default #LondonStockExchange #Stock #MarketScreener… https://t.co/V5w1I8JGGD,neutral,twitter_financial
London Stock Exchange : Notice of Redemption #LondonStockExchange #Stock #MarketScreener https://t.co/oSK7AsouUi https://t.co/4YLjbfyYuD,neutral,twitter_financial
Market Is Conducive to Long Volatility Positions: JPMorgan,neutral,twitter_financial
Market Scales New High: Top-Ranked Growth ETFs to Buy,neutral,twitter_financial
Markets are mixed on trade news 🔄https://t.co/tVyO8z8ZuD https://t.co/ZxJv5MUFvJ,neutral,twitter_financial
Mid-Day Market Update: Tallgrass Energy Jumps Following Acquisition News; Proteostasis Therapeutics Shares Plummet,neutral,twitter_financial
Mid-Morning Market Update: Markets Edge Higher; Jabil Beats Q1 Expectations,neutral,twitter_financial
Mid-Morning Market Update: Markets Mixed; Adobe Earnings Beat Estimates,neutral,twitter_financial
"Morgan Stanley says forecasting just the next two months, let alone 2020, is hard right now",neutral,twitter_financial
"Mutual Fund Misfires of the Market - February 06, 2020",neutral,twitter_financial
"Mutual Fund Misfires of the Market - February 07, 2020",neutral,twitter_financial
"Mutual Fund Misfires of the Market - November 25, 2019",neutral,twitter_financial
NASDAQ : Debtor distribution data - Nykredit Realkredit A/S #NASDAQ #Stock #MarketScreener https://t.co/SMj5BFtWla https://t.co/Hu7raCpRPc,neutral,twitter_financial
NASDAQ : Oplysning om kommende ændring i Møns Banks ledelse. #NASDAQ #Stock #MarketScreener https://t.co/qlR9lUawdD https://t.co/AnDoa08djJ,neutral,twitter_financial
"NASDAQ : Quarterly Statistical Bulletin Vol 8, No 2, June 2019 - Contents and Narratives #NASDAQ #Stock… https://t.co/g9bUP5eu2R",neutral,twitter_financial
Nasdaq Composite down 0.1%; S&P 500 virtually flat,neutral,twitter_financial
Nasdaq Private Market Sets New Annual Transaction Record in 2019 - StreetInsider.com,neutral,twitter_financial
"Netflix must add ad tier or lose millions of users, Needham says https://t.co/t5UrBmVB5Q via @business https://t.co/zyU9wT1Rhg",neutral,twitter_financial
News Highlights : Top Global Markets News of the Day #NewsHighlights #economy #MarketScreener… https://t.co/gQINsmgO3f,neutral,twitter_financial
News Highlights : Top Global Markets News of the Day #NewsHighlights #economy #MarketScreener… https://t.co/p9YIUK150y,neutral,twitter_financial
NYSE Closing Bell : @conmedcorporation (NYSE: $CNMD) celebrates their new listing and 50th Anniversary https://t.co/UALucXuNeH,neutral,twitter_financial
NYSE Closing Bell 🔔: Executives and guests of Greek American Issuer Day ring the bell https://t.co/hTmUsYaZrE,neutral,twitter_financial
NYSE Opening Bell : @Generac (NYSE: $GNRC) celebrates their 10th anniversary of listing https://t.co/Mnq8o5gzRd,neutral,twitter_financial
On the hour https://t.co/UjTgLR5wPY,neutral,twitter_financial
On the hour https://t.co/wrsG5l495t,neutral,twitter_financial
Premarket London: EasyJet Profit in Line; Hammerson Fire Sale Continues,neutral,twitter_financial
"S&P 500 earnings upside in 2020 will ‘primarily depend’ on U.S.-China trade deal, says JP Morgan https://t.co/CZBvuUZvJW",neutral,twitter_financial
S&P 500 Vs. Commodity Markets: Relative Valuation. https://t.co/RoLVSOYei0 #markets #finance #trading,neutral,twitter_financial
"S&P, Dow fall as Nasdaq inches up",neutral,twitter_financial
"Shares gain, but doubts linger on U.S.-China deal, oil rises",neutral,twitter_financial
Some odd divergences in the past two weeks as most asset classes except stocks are reversing recent gains https://t.co/0XJwxOyhBA,neutral,twitter_financial
"Stock market live updates: Dow down 180, coronavirus names fall, Uber best day ever",neutral,twitter_financial
"Stock Market Live Updates: Stocks end little changed, lashed by Brexit and US-China trade - Yahoo Finance",neutral,twitter_financial
"Stock market news: November 18, 2019",neutral,twitter_financial
Stock Market News: Uber Hits the Gas; Pinterest Paints a Pretty Picture,neutral,twitter_financial
"Stock Market Update: Asia closes mixed, Europe trades lower",neutral,twitter_financial
Stock Market Update: Averages Still Mixed,neutral,twitter_financial
Stock Market Update: Early Levels,neutral,twitter_financial
"Stock Market Update: Energy remains weak, while mega-cap tech remains strong",neutral,twitter_financial
Stock Market Update: Futures little changed amid news of a limited trade agreement,neutral,twitter_financial
Stock Market Update: Futures Update,neutral,twitter_financial
"Stock Market Update: Retail stocks extend losses, health care sector gains",neutral,twitter_financial
Stock Market Update: S&P 500 Playing For Second Place On Monday,neutral,twitter_financial
Stock Market Update: S&P 500 returns to flat line,neutral,twitter_financial
"Stock Market Update: Stock market closes little changed, retail space hit",neutral,twitter_financial
"Stock Market Update: Stock market opens little changed, energy stocks remain weak",neutral,twitter_financial
"Stock Market Update: Stock market slows down, jobs report beats expectations",neutral,twitter_financial
"Stock Market Update: Stock market trades mixed; Home Depot, Kohl's weigh on retail space",neutral,twitter_financial
Stock Market Update: Stocks market trades flat to start the week,neutral,twitter_financial
Stock Market Update: Wall Street closes little changed after Phase One deal reached,neutral,twitter_financial
"Stock-index futures hold gains after retail sales, import prices data",neutral,twitter_financial
Stocks eke out early gains but retail names drag,neutral,twitter_financial
Stocks finish mixed as Nasdaq logs third consecutive all-time closing high,neutral,twitter_financial
"Stocks indexes edge higher for the day, lower for the week https://t.co/BRAUhY2mLn",neutral,twitter_financial
Stocks mixed amid conflicting trade reports,neutral,twitter_financial
Stocks mixed on choppy trading day https://t.co/UTpt8KyZzi by @heidi_chung https://t.co/FAsMkTHEbL,neutral,twitter_financial
Stocks on Wall Street ended Thursday's session little changed as investors avoided making risky bets amid a lack of… https://t.co/0l38qIDkoG,neutral,twitter_financial
Stocks rose slightly on Friday but headed for their first weekly decline amid uncertainties around the U.S.-China t… https://t.co/sGXQfU6Okt,neutral,twitter_financial
Stocks That Fell to 3-Year Lows in the Week of Dec. 13,neutral,twitter_financial
Stocks were little changed at the close despite the news of impeachment articles being drafted and a looming deadli… https://t.co/3N0hpQ4I4b,neutral,twitter_financial
Sugar Traders Hold Tight: India’s Set to Roil Markets Again,neutral,twitter_financial
"Tech Retakes Leadership Role With Chips And Cloud Names Moving Higher, I See A Pattern - Seeking Alpha",neutral,twitter_financial
The index has served as a yardstick for Hong Kong’s rise and its rebounds from various crises https://t.co/VwB9brLhAp,neutral,twitter_financial
The latest on U.S. markets https://t.co/Er61EMyHsj https://t.co/4Jzex6liAG,neutral,twitter_financial
"The latest pre-open #analysis of #news, #data driving the #market https://t.co/2JWcYQceMg #PageOne $SPY $DIA $QQQ… https://t.co/X96M6stFge",neutral,twitter_financial
The Time for Canada’s Stock Market to Shine May Be in 2020,neutral,twitter_financial
"The USA stock market is closed Friday April 10, 2020 in observance of Good Friday",neutral,twitter_financial
This week's #economic data releases & forecasts https://t.co/nWoqf7UPiu #AdvIntlTradeInGoods #AdvRetailInventories… https://t.co/bqHJvUPTHE,neutral,twitter_financial
Trade momentum rose in September for the first time in four months https://t.co/dsCS1fltgF,neutral,twitter_financial
Trade momentum rose in September for the first time in four months https://t.co/mdVAsk2sAd,neutral,twitter_financial
Trading in China ETFs Soars as Trump Upends Tariff Optimism,neutral,twitter_financial
Trading of Own Shares for Treasury Month: January 2020  #Stock #MarketScreener https://t.co/tW02ga4gHQ https://t.co/OjXKmfOETD,neutral,twitter_financial
"U.S. equities edged higher, while European and Asian stocks slipped, as investors sought to gauge the economic hit... https://t.co/GimDRAOMRy",neutral,twitter_financial
U.S. stock futures hold modest gains after housing reports,neutral,twitter_financial
"U.S. stocks end higher Friday, but S&P 500 suffers weekly decline https://t.co/0BZLR3sOoF",neutral,twitter_financial
